proto,port,open,hint,banner,details,error,tls_subject,tls_issuer,rdns,fingerprint
tcp,979,False,,,{},,,,DESKTOP-G804P63,
tcp,980,False,,,{},,,,DESKTOP-G804P63,
tcp,981,False,,,{},,,,DESKTOP-G804P63,
tcp,982,False,,,{},,,,DESKTOP-G804P63,
tcp,983,False,,,{},,,,DESKTOP-G804P63,
tcp,984,False,,,{},,,,DESKTOP-G804P63,
tcp,985,False,,,{},,,,DESKTOP-G804P63,
tcp,986,False,,,{},,,,DESKTOP-G804P63,
tcp,987,False,,,{},,,,DESKTOP-G804P63,
tcp,988,False,,,{},,,,DESKTOP-G804P63,
tcp,989,False,ftps-data,,{},,,,DESKTOP-G804P63,
tcp,990,False,ftps,,{},,,,DESKTOP-G804P63,
tcp,991,False,,,{},,,,DESKTOP-G804P63,
tcp,992,False,telnets,,{},,,,DESKTOP-G804P63,
tcp,993,False,imaps,,{},,,,DESKTOP-G804P63,
tcp,994,False,ircs,,{},,,,DESKTOP-G804P63,
tcp,995,False,pop3s,,{},,,,DESKTOP-G804P63,
tcp,996,False,,,{},,,,DESKTOP-G804P63,
tcp,997,False,,,{},,,,DESKTOP-G804P63,
tcp,998,False,,,{},,,,DESKTOP-G804P63,
tcp,999,False,,,{},,,,DESKTOP-G804P63,
tcp,1000,False,,,{},,,,DESKTOP-G804P63,
tcp,1001,False,,,{},,,,DESKTOP-G804P63,
tcp,1002,False,,,{},,,,DESKTOP-G804P63,
tcp,1003,False,,,{},,,,DESKTOP-G804P63,
tcp,1004,False,,,{},,,,DESKTOP-G804P63,
tcp,1005,False,,,{},,,,DESKTOP-G804P63,
tcp,1006,False,,,{},,,,DESKTOP-G804P63,
tcp,1007,False,,,{},,,,DESKTOP-G804P63,
tcp,1008,False,,,{},,,,DESKTOP-G804P63,
tcp,1009,False,,,{},,,,DESKTOP-G804P63,
tcp,1010,False,,,{},,,,DESKTOP-G804P63,
tcp,1011,False,,,{},,,,DESKTOP-G804P63,
tcp,1012,False,,,{},,,,DESKTOP-G804P63,
tcp,1013,False,,,{},,,,DESKTOP-G804P63,
tcp,1014,False,,,{},,,,DESKTOP-G804P63,
tcp,1015,False,,,{},,,,DESKTOP-G804P63,
tcp,1016,False,,,{},,,,DESKTOP-G804P63,
tcp,1017,False,,,{},,,,DESKTOP-G804P63,
tcp,1018,False,,,{},,,,DESKTOP-G804P63,
tcp,1019,False,,,{},,,,DESKTOP-G804P63,
tcp,1020,False,,,{},,,,DESKTOP-G804P63,
tcp,1021,False,,,{},,,,DESKTOP-G804P63,
tcp,1022,False,,,{},,,,DESKTOP-G804P63,
tcp,1023,False,,,{},,,,DESKTOP-G804P63,
tcp,1024,False,,,{},,,,DESKTOP-G804P63,
udp,1,False,,,{},,,,DESKTOP-G804P63,
udp,2,False,,,{},,,,DESKTOP-G804P63,
udp,3,False,,,{},,,,DESKTOP-G804P63,
udp,4,False,,,{},,,,DESKTOP-G804P63,
udp,5,False,,,{},,,,DESKTOP-G804P63,
udp,6,False,,,{},,,,DESKTOP-G804P63,
udp,7,False,echo,,{},,,,DESKTOP-G804P63,
udp,8,False,,,{},,,,DESKTOP-G804P63,
udp,9,False,discard,,{},,,,DESKTOP-G804P63,
udp,10,False,,,{},,,,DESKTOP-G804P63,
udp,11,False,systat,,{},,,,DESKTOP-G804P63,
udp,12,False,,,{},,,,DESKTOP-G804P63,
udp,13,False,daytime,,{},,,,DESKTOP-G804P63,
udp,14,False,,,{},,,,DESKTOP-G804P63,
udp,15,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,16,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,17,False,qotd,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,18,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,19,False,chargen,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,20,False,FTP-data,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,21,False,FTP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,22,False,SSH,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,23,False,Telnet,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,24,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,25,False,SMTP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,26,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,27,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,28,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,29,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,30,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,31,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,32,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,33,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,34,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,35,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,36,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,37,False,time,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,38,False,,,{},,,,DESKTOP-G804P63,
udp,39,False,rlp,,{},,,,DESKTOP-G804P63,
udp,40,False,,,{},,,,DESKTOP-G804P63,
udp,41,False,,,{},,,,DESKTOP-G804P63,
udp,42,False,nameserver,,{},,,,DESKTOP-G804P63,
udp,43,False,,,{},,,,DESKTOP-G804P63,
udp,44,False,,,{},,,,DESKTOP-G804P63,
udp,45,False,,,{},,,,DESKTOP-G804P63,
udp,46,False,,,{},,,,DESKTOP-G804P63,
udp,47,False,,,{},,,,DESKTOP-G804P63,
udp,48,False,,,{},,,,DESKTOP-G804P63,
udp,49,False,,,{},,,,DESKTOP-G804P63,
udp,50,False,,,{},,,,DESKTOP-G804P63,
udp,51,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,52,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,53,False,DNS,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,54,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,55,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,56,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,57,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,58,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,59,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,60,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,61,False,,,{},,,,DESKTOP-G804P63,
udp,62,False,,,{},,,,DESKTOP-G804P63,
udp,63,False,,,{},,,,DESKTOP-G804P63,
udp,64,False,,,{},,,,DESKTOP-G804P63,
udp,65,False,,,{},,,,DESKTOP-G804P63,
udp,66,False,,,{},,,,DESKTOP-G804P63,
udp,67,False,DHCP,,{},,,,DESKTOP-G804P63,
udp,68,False,bootpc,,{},,,,DESKTOP-G804P63,
udp,69,False,TFTP,,{},,,,DESKTOP-G804P63,
udp,70,False,,,{},,,,DESKTOP-G804P63,
udp,71,False,,,{},,,,DESKTOP-G804P63,
udp,72,False,,,{},,,,DESKTOP-G804P63,
udp,73,False,,,{},,,,DESKTOP-G804P63,
udp,74,False,,,{},,,,DESKTOP-G804P63,
udp,75,False,,,{},,,,DESKTOP-G804P63,
udp,76,False,,,{},,,,DESKTOP-G804P63,
udp,77,False,,,{},,,,DESKTOP-G804P63,
udp,78,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,79,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,80,False,HTTP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,81,False,hosts2-ns,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,82,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,83,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,84,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,85,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,86,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,87,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,88,False,kerberos,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,89,False,,,{},,,,DESKTOP-G804P63,
udp,90,False,,,{},,,,DESKTOP-G804P63,
udp,91,False,,,{},,,,DESKTOP-G804P63,
udp,92,False,,,{},,,,DESKTOP-G804P63,
udp,93,False,,,{},,,,DESKTOP-G804P63,
udp,94,False,,,{},,,,DESKTOP-G804P63,
udp,95,False,,,{},,,,DESKTOP-G804P63,
udp,96,False,,,{},,,,DESKTOP-G804P63,
udp,97,False,,,{},,,,DESKTOP-G804P63,
udp,98,False,,,{},,,,DESKTOP-G804P63,
udp,99,False,,,{},,,,DESKTOP-G804P63,
udp,100,False,,,{},,,,DESKTOP-G804P63,
udp,101,False,,,{},,,,DESKTOP-G804P63,
udp,102,False,,,{},,,,DESKTOP-G804P63,
udp,103,False,,,{},,,,DESKTOP-G804P63,
udp,104,False,,,{},,,,DESKTOP-G804P63,
udp,105,False,,,{},,,,DESKTOP-G804P63,
udp,106,False,,,{},,,,DESKTOP-G804P63,
udp,107,False,,,{},,,,DESKTOP-G804P63,
udp,108,False,,,{},,,,DESKTOP-G804P63,
udp,109,False,,,{},,,,DESKTOP-G804P63,
udp,110,False,POP3,,{},,,,DESKTOP-G804P63,
udp,111,False,sunrpc,,{},,,,DESKTOP-G804P63,
udp,112,False,,,{},,,,DESKTOP-G804P63,
udp,113,False,,,{},,,,DESKTOP-G804P63,
udp,114,False,,,{},,,,DESKTOP-G804P63,
udp,115,False,,,{},,,,DESKTOP-G804P63,
udp,116,False,,,{},,,,DESKTOP-G804P63,
udp,117,False,,,{},,,,DESKTOP-G804P63,
udp,118,False,,,{},,,,DESKTOP-G804P63,
udp,119,False,,,{},,,,DESKTOP-G804P63,
udp,120,False,,,{},,,,DESKTOP-G804P63,
udp,121,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,122,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,123,False,NTP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,124,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,125,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,126,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,127,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,128,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,129,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,130,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,131,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,132,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,133,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,134,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,135,False,epmap,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,136,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,137,False,netbios-ns,,{},,,,DESKTOP-G804P63,
udp,138,False,netbios-dgm,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,139,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,140,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,141,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,142,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,143,False,IMAP,,{},,,,DESKTOP-G804P63,
udp,144,False,,,{},,,,DESKTOP-G804P63,
udp,145,False,,,{},,,,DESKTOP-G804P63,
udp,146,False,,,{},,,,DESKTOP-G804P63,
udp,147,False,,,{},,,,DESKTOP-G804P63,
udp,148,False,,,{},,,,DESKTOP-G804P63,
udp,149,False,,,{},,,,DESKTOP-G804P63,
udp,150,False,,,{},,,,DESKTOP-G804P63,
udp,151,False,,,{},,,,DESKTOP-G804P63,
udp,152,False,,,{},,,,DESKTOP-G804P63,
udp,153,False,,,{},,,,DESKTOP-G804P63,
udp,154,False,,,{},,,,DESKTOP-G804P63,
udp,155,False,,,{},,,,DESKTOP-G804P63,
udp,156,False,,,{},,,,DESKTOP-G804P63,
udp,157,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,158,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,159,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,160,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,161,False,SNMP,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,162,False,snmptrap,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,163,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,164,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,165,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,166,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,167,False,,,{},,,,DESKTOP-G804P63,
udp,168,False,,,{},,,,DESKTOP-G804P63,
udp,169,False,,,{},,,,DESKTOP-G804P63,
udp,170,False,,,{},,,,DESKTOP-G804P63,
udp,171,False,,,{},,,,DESKTOP-G804P63,
udp,172,False,,,{},,,,DESKTOP-G804P63,
udp,173,False,,,{},,,,DESKTOP-G804P63,
udp,174,False,,,{},,,,DESKTOP-G804P63,
udp,175,False,,,{},,,,DESKTOP-G804P63,
udp,176,False,,,{},,,,DESKTOP-G804P63,
udp,177,False,,,{},,,,DESKTOP-G804P63,
udp,178,False,,,{},,,,DESKTOP-G804P63,
udp,179,False,,,{},,,,DESKTOP-G804P63,
udp,180,False,,,{},,,,DESKTOP-G804P63,
udp,181,False,,,{},,,,DESKTOP-G804P63,
udp,182,False,,,{},,,,DESKTOP-G804P63,
udp,183,False,,,{},,,,DESKTOP-G804P63,
udp,184,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,185,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,186,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,187,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,188,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,189,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,190,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,191,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,192,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,193,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,194,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,195,False,,,{},,,,DESKTOP-G804P63,
udp,196,False,,,{},,,,DESKTOP-G804P63,
udp,197,False,,,{},,,,DESKTOP-G804P63,
udp,198,False,,,{},,,,DESKTOP-G804P63,
udp,199,False,,,{},,,,DESKTOP-G804P63,
udp,200,False,,,{},,,,DESKTOP-G804P63,
udp,201,False,,,{},,,,DESKTOP-G804P63,
udp,202,False,,,{},,,,DESKTOP-G804P63,
udp,203,False,,,{},,,,DESKTOP-G804P63,
udp,204,False,,,{},,,,DESKTOP-G804P63,
udp,205,False,,,{},,,,DESKTOP-G804P63,
udp,206,False,,,{},,,,DESKTOP-G804P63,
udp,207,False,,,{},,,,DESKTOP-G804P63,
udp,208,False,,,{},,,,DESKTOP-G804P63,
udp,209,False,,,{},,,,DESKTOP-G804P63,
udp,210,False,,,{},,,,DESKTOP-G804P63,
udp,211,False,,,{},,,,DESKTOP-G804P63,
udp,212,False,,,{},,,,DESKTOP-G804P63,
udp,213,False,ipx,,{},,,,DESKTOP-G804P63,
udp,214,False,,,{},,,,DESKTOP-G804P63,
udp,215,False,,,{},,,,DESKTOP-G804P63,
udp,216,False,,,{},,,,DESKTOP-G804P63,
udp,217,False,,,{},,,,DESKTOP-G804P63,
udp,218,False,,,{},,,,DESKTOP-G804P63,
udp,219,False,,,{},,,,DESKTOP-G804P63,
udp,220,False,,,{},,,,DESKTOP-G804P63,
udp,221,False,,,{},,,,DESKTOP-G804P63,
udp,222,False,,,{},,,,DESKTOP-G804P63,
udp,223,False,,,{},,,,DESKTOP-G804P63,
udp,224,False,,,{},,,,DESKTOP-G804P63,
udp,225,False,,,{},,,,DESKTOP-G804P63,
udp,226,False,,,{},,,,DESKTOP-G804P63,
udp,227,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,228,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,229,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,230,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,231,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,232,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,233,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,234,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,235,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,236,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,237,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,238,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,239,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,240,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,241,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,242,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,243,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,244,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,245,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,246,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,247,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,248,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,249,False,,,{},,,,DESKTOP-G804P63,
udp,250,False,,,{},,,,DESKTOP-G804P63,
udp,251,False,,,{},,,,DESKTOP-G804P63,
udp,252,False,,,{},,,,DESKTOP-G804P63,
udp,253,False,,,{},,,,DESKTOP-G804P63,
udp,254,False,,,{},,,,DESKTOP-G804P63,
udp,255,False,,,{},,,,DESKTOP-G804P63,
udp,256,False,,,{},,,,DESKTOP-G804P63,
udp,257,False,,,{},,,,DESKTOP-G804P63,
udp,258,False,,,{},,,,DESKTOP-G804P63,
udp,259,False,,,{},,,,DESKTOP-G804P63,
udp,260,False,,,{},,,,DESKTOP-G804P63,
udp,261,False,,,{},,,,DESKTOP-G804P63,
udp,262,False,,,{},,,,DESKTOP-G804P63,
udp,263,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,264,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,265,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,266,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,267,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,268,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,269,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,270,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,271,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,272,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,273,False,,,{},,,,DESKTOP-G804P63,
udp,274,False,,,{},,,,DESKTOP-G804P63,
udp,275,False,,,{},,,,DESKTOP-G804P63,
udp,276,False,,,{},,,,DESKTOP-G804P63,
udp,277,False,,,{},,,,DESKTOP-G804P63,
udp,278,False,,,{},,,,DESKTOP-G804P63,
udp,279,False,,,{},,,,DESKTOP-G804P63,
udp,280,False,,,{},,,,DESKTOP-G804P63,
udp,281,False,,,{},,,,DESKTOP-G804P63,
udp,282,False,,,{},,,,DESKTOP-G804P63,
udp,283,False,,,{},,,,DESKTOP-G804P63,
udp,284,False,,,{},,,,DESKTOP-G804P63,
udp,285,False,,,{},,,,DESKTOP-G804P63,
udp,286,False,,,{},,,,DESKTOP-G804P63,
udp,287,False,,,{},,,,DESKTOP-G804P63,
udp,288,False,,,{},,,,DESKTOP-G804P63,
udp,289,False,,,{},,,,DESKTOP-G804P63,
udp,290,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,291,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,292,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,293,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,294,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,295,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,296,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,297,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,298,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,299,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,300,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,301,False,,,{},,,,DESKTOP-G804P63,
udp,302,False,,,{},,,,DESKTOP-G804P63,
udp,303,False,,,{},,,,DESKTOP-G804P63,
udp,304,False,,,{},,,,DESKTOP-G804P63,
udp,305,False,,,{},,,,DESKTOP-G804P63,
udp,306,False,,,{},,,,DESKTOP-G804P63,
udp,307,False,,,{},,,,DESKTOP-G804P63,
udp,308,False,,,{},,,,DESKTOP-G804P63,
udp,309,False,,,{},,,,DESKTOP-G804P63,
udp,310,False,,,{},,,,DESKTOP-G804P63,
udp,311,False,,,{},,,,DESKTOP-G804P63,
udp,312,False,,,{},,,,DESKTOP-G804P63,
udp,313,False,,,{},,,,DESKTOP-G804P63,
udp,314,False,,,{},,,,DESKTOP-G804P63,
udp,315,False,,,{},,,,DESKTOP-G804P63,
udp,316,False,,,{},,,,DESKTOP-G804P63,
udp,317,False,,,{},,,,DESKTOP-G804P63,
udp,318,False,,,{},,,,DESKTOP-G804P63,
udp,319,False,,,{},,,,DESKTOP-G804P63,
udp,320,False,,,{},,,,DESKTOP-G804P63,
udp,321,False,,,{},,,,DESKTOP-G804P63,
udp,322,False,rtsps,,{},,,,DESKTOP-G804P63,
udp,323,False,,,{},,,,DESKTOP-G804P63,
udp,324,False,,,{},,,,DESKTOP-G804P63,
udp,325,False,,,{},,,,DESKTOP-G804P63,
udp,326,False,,,{},,,,DESKTOP-G804P63,
udp,327,False,,,{},,,,DESKTOP-G804P63,
udp,328,False,,,{},,,,DESKTOP-G804P63,
udp,329,False,,,{},,,,DESKTOP-G804P63,
udp,330,False,,,{},,,,DESKTOP-G804P63,
udp,331,False,,,{},,,,DESKTOP-G804P63,
udp,332,False,,,{},,,,DESKTOP-G804P63,
udp,333,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,334,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,335,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,336,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,337,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
udp,338,False,,,{},[WinError 10054] An existing connection was forcibly closed by the remote host,,,DESKTOP-G804P63,
